"DIPLOMATICOS NO. 2Mar 01, 1998",88,"6 1/8""",52,,Figurado,"This cigar exhibits characteristics of young tobacco. But it is very spicy and has some earthy flavors on the palate, with a hint of a floral character and a leather note."
"ROMEO Y JULIETA PETIT CORONAMar 01, 1998",87,"5""",42,Full,Patit Corona,"A gorgeous little cigar with a rough but oily wrapper. It burns perfectly, and it's loaded with rich, earthy flavors such as coffee and cocoa. Powerful for its size."
"MONTECRISTO NO. 2Feb 01, 1998",90,"6 1/8""",52,Full,Figurado,"This cigar has a superb draw and burn, with a flaky gray ash. It's a full-bodied powerhouse with rich coffee, toasted almond and leather flavors. A blockbuster cigar."
"PARTAGAS LUSITANIAFeb 01, 1998",89,"7 5/8""",49,Full,Double Corona,"This cigar had a core of strong leathery flavors, and a rich finish. Some tasters noted a tight draw. Some inconsistency. "
"BOLIVAR CORONAS GIGANTESFeb 01, 1998",88,"7""",47,Medium,Churchill,"Big, dark and bold. This cigar has earthy, caramel flavors and some chocolatly hints, but it finishes short. It has a nutty finish."
"PUNCH CHURCHILLJan 01, 1998",93,"7""",47,,Churchill,"A cigar packed with sweet spicy flavors of nutmeg, and an earthy complexity on the palate. It has notes of coffee beans, leather and cedar on the palate."
"COHIBA ESPLENDIDOJan 01, 1998",90,"7""",47,,Churchill,"There is a definite note of aged cedar taste on this cigar, with a solid core of spice flavors on the palate. It has a woody finish."
"BOLIVAR ROYAL CORONAJan 01, 1998",90,"4 7/8""",50,Full,Robusto,"A well-made robusto. It has a smooth, easy draw, hitting the palate with cedar and nuts. A rich, full-bodied cigar that smacks of youth. "
"ROMEO Y JULIETA CHURCHILLJan 01, 1998",89,"7""",47,,Churchill,"A young cigar. But a solid core of medium-bodied flavors that include sweet spices and roasted nuts, and a strong sweet wood finish."
"SAINT LUIS REY CHURCHILLJan 01, 1998",89,"7""",47,,Churchill,"Although this cigar is quite young, it shows a complex array of toast and roasted nut flavors. There is a hint of light cocoa bean on the palate."
"QUAI D'ORSAY IMPERIALESJan 01, 1998",86,"7""",47,Medium,Churchill,"Well made, but not very oily. It has a firm draw. The smoke is peppery, earthy and musky, with lots of coffee flavor. Hints of cinnamon were also noted. This cigar will improve with age."
"PARTAGAS CHURCHILL DELUXEJan 01, 1998",83,"7""",47,,Churchill,"A medium bodied cigar. There are strong hints of wood on the palate, but it is extremely dry-tasting with a dry finish."
"BOLIVAR BOLIVAR BELICOSO FINONov 01, 1997",93,"5 1/2""",52,Full,Figurado,"This solid belicoso shows its youth with an uneven burn, but what a smoke. It's muscular and aggressive, packing earthy flavors and strong chocolate and leather notes. Time will round the edges."
"ROMEO Y JULIETA CEDRO DE LUXE NO. 3Nov 01, 1997",92,"5""",42,,Petit Corona,"A full-bodied, flavor-filled cigar. It has dark sweet flavors of cocoa beans, with a hint of coffee, a sweet woody character and a solid core of earthiness."
"SANCHO PANZA BELICOSONov 01, 1997",91,"5 1/2""",52,Medium,Figurado,"Smooth and oily, but with some soft spots. It loads the mouth with thick smoke that teems with rich coffee flavors and hints of cedar and sweet fruit. A pleasant but short finish. Will blossom with age."
"MONTECRISTO NO. 4Nov 01, 1997",90,"5 1/8""",42,,Petit Corona,"A well-made cigar. It has a strong spiciness, and a complex earthiness with hints of dark roasted coffee on the palate,  and a long, spicy finish."
"BOLIVAR PETIT CORONANov 01, 1997",90,"5 1/8""",42,,Petit Corona,"Although this cigar is a little young, it has excellent spice notes, including a hint of nutmeg, with sweet undertone of cocoa beans. Good balance."
"HOYO DE MONTERREY LE HOYO DU PRINCENov 01, 1997",88,"5""",40,,Petit Corona,"This full-bodied cigar has an earthy complexity with a roasted cocoa bean flavor. It's a little rustic looking, but performs well."
"ROMEO Y JULIETA PETIT CORONANov 01, 1997",88,"5""",42,,Petit Corona,"A solid cigar with flavors of nuts. It has a smooth quality on the palate with a light, earthy, herbal character. Well-made."
"SANCHO PANZA MOLINASOct 01, 1997",90,"6 1/2""",42,Medium,Lonsdale,"Well made, with a smooth wrapper. The draw is perfect, filling the mouth with opulent, earthy smoke. There are hints of cocoa, cinnamon and wood, with a slight tang on the palate."
"PARTAGAS LUSITANIASep 01, 1997",93,"7 5/8""",49,,Double Corona,"A powerhouse of flavors. This cigar is filled with a earthy, spiciness and strong pepper flavors. There is a hint of cocoa bean. Complex, and will age well."
"JUAN LOPEZ SELECCIÓN NO. 2Sep 01, 1997",89,"4 7/8""",50,Medium,Robusto,"This well-made robusto has hints of leather and chocolate. The cigar shows a great deal of strength, but little finesse. Flavorful, but it's hampered by a tight draw."
"ROMEO Y JULIETA EXHIBICIÓN NO. 4Sep 01, 1997",89,"5""",48,Full,Robusto,"Oily, veiny and well made. It is strong, peppery and bold. A full-bodied cigar with lots of spice and a powerful earthy character."
"VEGAS ROBAINA UNICOSAug 01, 1997",91,"6 1/8""",52,Full,Figurado,"A gritty but dark torpedo. It burns slow, with thick, heavy smoke. It's strong and peppery, with caramel and coffee flavors and a woody character. A brawny, tasty cigar."
"VEGAS ROBAINA CLASICOAug 01, 1997",90,"6 1/2""",42,Medium,Lonsdale,"This box-pressed lonsdale has a rich, dark wrapper. It's a medium-bodied smoke, with hints of burnt toast and vanilla. A cedary finish. "
"VEGAS ROBAINA FAMOSOSAug 01, 1997",90,"5""",48,Medium,Robusto,"Solid and oily, this robusto has an enticing wrapper. It draws perfectly, loading the mouth with hints of leather, coffee and cedar, but it's not strong. A rich, medium-bodied cigar. "
"VEGAS ROBAINA DON ALEJANDROAug 01, 1997",89,"7 5/8""",49,Medium-Full,Double Corona,"A dark, alluring wrapper with perfect texture. The smoke is heavy, earthy and powerful. There are hints of burnt spice and leather, but it's rough. A young cigar that needs box-age."
"VEGAS ROBAINA FAMILIARAug 01, 1997",87,"5 1/2""",42,Medium-Full,Corona,"A veiny, rough wrapper. It has an inconsistent draw, but delivers powerful flavors. An earthy, pungent cigar with hints of pepper and fruit. A small cigar that packs a punch."
"ROMEO Y JULIETA CHURCHILLAug 01, 1997",85,"7""",47,Medium,Churchill,"This gorgeous, dark cigar has prominent veins, but it's impeccably rolled. The smoke is heavy, with earthy, barnyard flavors and hints of cocoa, but there's an unmistakable smack of youth."
"PARTAGAS SERIE D NO. 4Jul 01, 1997",92,"4 7/8""",50,,Robusto,"This is a wonderully balanced cigar with a medium to full body. There are deep elements of earthiness and leather on the palate, and it has a long, smooth but very spicy finish. "
"ROMEO Y JULIETA EXHIBICIÓN NO. 4Jul 01, 1997",92,"5 1/8""",48,Medium,Robusto,"A wonderful combination of sweet spices such as cinammon, roasted nuts and an strong earthy quality. It has a spicy and woody finish."
"COHIBA ROBUSTOJul 01, 1997",91,"4 7/8""",50,,Robusto,"A beautiful oily wrapper. This cigar has some youth on it, but it is powerfully spicy with a solid leathery, earthy backbone of flavors. A long spicy finish.  "
"RAMON ALLONES SPECIALLY SELECTEDJul 01, 1997",91,"4 7/8""",50,,Robusto,"A full bodied cigar. It smokes beautifully, and it has a smooth palate of flavors including a spicy earthiness and a hint of toasted nuts and a sweet, cedar finish."
"JUAN LOPEZ SELECCIÓN NO. 2Jul 01, 1997",90,"4 7/8""",50,,Robusto,"This cigar has excellence balance. There is a strong peppery core of flavor, with a pleasant sweet coffee ground character and an earthy finish."
"BOLIVAR CHURCHILLJul 01, 1997",90,"7""",47,Medium-Full,Churchill,"A rich, dark wrapper. The cigar has a smooth, easy draw, delivering medium- to full-bodied flavors of leather and sweet fruit, with a long, cigar-box finish."
"SAINT LUIS REY SERIE AJul 01, 1997",90,"5 5/8""",46,Mild-Medium,Toro,"This cigar is earthy, with soft flavors of light wood and herbs. Toasty and sweet, with a pleasant finish."
"PARTAGAS SERIE D NO. 4Jun 01, 1997",94,"4 7/8""",50,Full,Robusto,"A red, alluring wrapper. It burns perfectly. Cedar and chocolate flavors and a nutty element create a full-bodied, complex smoke. A blockbuster that will improve with age."
"MONTECRISTO NO. 2Jun 01, 1997",92,"6 1/8""",52,Full,Figurado,"A well-made cigar that is strong and earthy. It has a chalky, dry finish and some cedar notes. Should improve with age. "
"PUNCH DOUBLE CORONAMay 01, 1997",92,"7 5/8""",49,Medium-Full,Double Corona,"This chocolate brown cigar is rich, powerful and leathery, with a strong backbone of earthy flavors. It has a smooth draw. Complex and interesting."
"PUNCH CHURCHILLMay 01, 1997",90,"7""",47,Medium-Full,Churchill,"A perfectly made cigar with a dark, oily wrapper. The draw is smooth. It is packed with medium- to full-bodied flavor. Earthy and nutty with a musky aroma and a nice finish."
"PUNCH PUNCHMay 01, 1997",90,"5 5/8""",46,Medium-Full,Toro,"A solid and silky cigar with  superb construction. An excellent draw loads the palate with flavors. The smoke is rich and leathery, with a musky character."
"H. UPMANN SIR WINSTONMay 01, 1997",89,"7""",47,Medium,Churchill,"An oily wrapper that is spotty and veiny. The tip is a bit soft, but this cigar is loaded with rich, complex flavors, including cedar, leather and fruit. Not quite as powerful as it appears."
"HOYO DE MONTERREY LE HOYO DU DAUPHINMay 01, 1997",88,"6""",38,,Panetela,"A beautiful light brown, oily wrapper . It is a smooth, well-balanced smoke with solid flavors of herbs and pepper, and a nice spicy finish."
"MONTECRISTO ESPECIAL NO. 2May 01, 1997",87,"6""",38,,Panetela,"A beautifully made cigar. It has youthful characteristics. But there are strong hints of the earth, with solid leather and wood flavors."
"PUNCH CORONAMay 01, 1997",87,"5 1/2""",42,Medium,Corona,"This box-pressed, well-made corona is rich and medium-bodied. Cedar and pepper flavors combine on the palate. A short finish."
"PUNCH ROYAL SELECTION NO. 12May 01, 1997",84,"5""",42,Medium,Petit Corona,"This cigar is silky; it burns well, but the draw is inconsistent. It tastes rather young, with some harsh notes, but it provides glimpses of flavor."
"ROMEO Y JULIETA EXHIBICION NO. 4Apr 01, 1997",89,"4 7/8""",50,Medium-Full,Robusto,"This cigar burns slow and even, loading the mouth with thick, silky smoke. It is medium to full-bodied, with a core of rich, earthy flavors. Will improve with age."
"HOYO DE MONTERREY EPICURE NO. 1Apr 01, 1997",88,"5 5/8""",46,Medium,Toro,"A well-made cigar with a beautiful, dark wrapper. It has a good draw, delivering heavy smoke. Earthy and leathery, with sweet toasty flavors and hints of vanilla. A short finish."
"PARTAGAS CHURCHILL DE LUXEApr 01, 1997",86,"7""",47,Medium,Churchill,"A dark, box-pressed cigar. It shows a complex array of spice and wood flavors and a cedary finish, but it smacks of youth."
"MONTECRISTO ""A""Mar 01, 1997",91,"9 1/4""",47,,"""A""","A great-looking cigar, with an oily sheen on the wrapper. An excellent draw leads to a sweet spice, nutmeg flavor with an earthy undertone. It has a mild finish that intensifies. Great balance."
"ROMEO Y JULIETA FABULOSOMar 01, 1997",91,"9 1/4""",47,,"""A""","This is an attractive cigar with an oily wrapper. It starts out tight, but loosens, and opens up to a complex blend of sweet spice and cedarwood flavors on a long finish."
"PARTAGAS LUSITANIAMar 01, 1997",90,"7 5/8""",49,Full,Double Corona,"Solid as a rock, this oily, dark cigar has a firm draw. It burns unevenly, but it's loaded with pungent flavors, including leather. A full-bodied cigar."
"PUNCH DOUBLE CORONAMar 01, 1997",90,"7 5/8""",49,Medium-Full,Double Corona,"This dark, silky cigar has a firm draw, but it's loaded with flavor. It is medium- to full-bodied, with hints of semisweet chocolate. A short finish."
"PARTAGAS CULEBRAMar 01, 1997",87,"5 3/4""",39,,Odd,"An unusual cigar in the marketplace, the three-cigar braid. It has a sweet woody character and decent construction. It's just odd-looking."
"SANCHO PANZA SANCHOMar 01, 1997",86,"9 1/4""",47,,"""A""","A cigar with very light, mild characteristics. It has a cedary note on the palate with some papery flavors."
"ROMEO Y JULIETA CEDROS DE LUXE NO. 1Mar 01, 1997",86,"6 1/2""",42,Medium-Full,Lonsdale,This is a strong cigar with some roasted coffee flavors. It has a very dry finish and tastes a bit young.
"ROMEO Y JULIETA BELICOSOFeb 01, 1997",90,"5 1/2""",52,Full,Figurado,"This well-crafted belicoso burns perfectly. It is robust and powerful, with hints of fruit and bold tobacco flavor.  A chalky finish."
"COHIBA SIGLO IFeb 01, 1997",89,"5""",40,Medium-Full,Petit Corona,"Well made, with an oily wrapper. This cigar has an abundant draw, filling the mouth with peppery, leather smoke. A small cigar teeming with power."
"COHIBA SIGLO IVFeb 01, 1997",88,"6""",46,Medium,Toro,"A rustic, wrinkled and soft cigar. It is medium-bodied, showing some power along with a solid core of tobacco flavor, but it remains dry."
"MONTECRISTO NO. 4Feb 01, 1997",85,"5""",42,Medium,Petit Corona,"Dark brown but extremely wrinkled, this cigar is flat at first but warms up to show rich and creamy flavors. A flat finish. Not terribly refined."
"HOYO DE MONTERREY EPICURE NO. 1Dec 01, 1996",92,"5 5/8""",46,,Toro,"A well-balanced cigar with a powerful, full-bodied spiciness. There is a complex earthiness on the palate with hints of nutmeg. A long finish."
"ROMEO Y JULIETA EXHIBICIÓN NO. 3Dec 01, 1996",91,"5 5/8""",46,,Toro,"A hint of youth, but this is a full-bodied, flavorful cigar. Strong hints of cinnamon and coffee beans on a smooth, easy draw.  Will improve with age."
"CUABA DIVINOSDec 01, 1996",91,"4""",43,Mild,Figurado,"This tiny, well-made perfecto opens with a big hit of flavor. It is earthy and spicy, with hints of white pepper, but it is also has a mild quality. A classy, elegant smoke."
"CUABA TRADICIONALESDec 01, 1996",91,"4 3/4""",42,Medium,Figurado,"Mellow and earthy, with a smooth draw. Packed with flavor, the cigar shows hints of roasted coffee and cedar. A refreshing finish."
"COHIBA SIGLO IVDec 01, 1996",89,"5 5/8""",46,,Toro,"This cigar has a solid coffee bean character and is loaded with a core of spiciness. It is medium- to full-bodied with a smooth, leathery finish. "
"CUABA EXCLUSIVOSDec 01, 1996",89,"5 5/8""",46,Medium-Full,Figurado,Surprisingly mellow. This cigar has a great draw and a slow burn. It delivers medium- to full-bodied flavors of light spices and cedar. A mouthwatering finish. Will improve with age. 
"CUABA GENEROSOSDec 01, 1996",89,"5 1/8""",42,Medium,Figurado,"Creamy and succulent, this cigar is well balanced and flavorful. It is hampered by a slightly tight draw."
"SANCHO PANZA NON PLUSDec 01, 1996",89,"5""",42,Medium-Full,Petit Corona,"A rustic cigar with a chocolate-brown wrapper. It has thick smoke, showing black coffee flavors and an intense spiciness, but it's abundantly peppery. Tastes a bit young. "
"PUNCH PUNCHDec 01, 1996",87,"5 5/8""",46,,Toro,An earthy character overpowers some spiciness. A good draw on a medium-bodied smoke.
"BOLIVAR CORONA EXTRADec 01, 1996",87,"5 5/8""",44,,Corona,Another Cuban cigar with some inconsistencies. It has a solid earthy core of flavors with some spice and wood on the finish.
"EL REY DEL MUNDO GRAN CORONADec 01, 1996",87,"5 5/8""",46,,Toro,"An earthy, rich-tasting cigar with cinnamon notes. It's a little rustic, but a smooth woody finish balances out the cigar."
"H. UPMANN MAGNUM 46Dec 01, 1996",83,"5 5/8""",46,,Toro,Very inconsistent. Three tasters had a loose fill with a quick burn. Some pepper and spiciness at its best. But not up to par.
